Atualizado em: 2020-07-01
"PROD_CODI";"ORG_CODI";"PROD_NOME";"ORG_NOME";"ORG_NABREV";"PRODT_DESCR"
0000229;000226;310D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000230;000226;310E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000231;000226;310F;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000232;000226;310G;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000233;000226;310H;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000234;000226;310I;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000235;000226;310J;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000237;000226;310K;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000238;000226;310L;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000239;000226;310N;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000240;000226;310P;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000241;000226;310Q;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000242;000226;310R;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000246;000226;320A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000248;000226;320C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000250;000226;320E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000255;000226;336;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000257;000226;337A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000259;000226;337C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000260;000226;337D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000263;000226;337G;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000265;000226;340;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000266;000226;340A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000294;000226;401;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000295;000226;401A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000296;000226;401B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000297;000226;402;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000298;000226;402A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000299;000226;402B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000300;000226;402C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000302;000226;411;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000303;000226;411A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000306;000226;414;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000307;000226;414A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000310;000226;421;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000312;000226;421B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000313;000226;421C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000345;000226;500;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000352;000226;501;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000355;000226;550 II;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000356;000226;550;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000357;000226;551;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000369;000226;560 Encore;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000371;000226;560;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000372;000226;560 Ultra;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000373;000226;560 XL;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000387;000226;560 Encore+;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000405;000226;650 III;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000407;000226;650 VI;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000408;000226;650 VII;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000496;000226;750;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000634;000226;A150K;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000635;000226;A150L;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000636;000226;A150M;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000637;000226;A152;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000638;000226;A185E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000639;000226;A185F;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000640;000226;A188;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000641;000226;A188A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000642;000226;A188B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000856;000226;525;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000857;000226;525A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000984;000226;E310H;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0000985;000226;E310J;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001365;000226;P206A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001366;000226;P206B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001367;000226;P206C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001368;000226;P206D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001369;000226;P206E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001370;000226;P210N;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001371;000226;P210R;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001526;000226;R172K;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001527;000226;R182;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001604;000226;S550;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001655;000226;T182;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001657;000226;T188C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001659;000226;T206H;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001660;000226;T207;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001661;000226;T207A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001662;000226;T210F;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001663;000226;T210G;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001664;000226;T210H;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001665;000226;T210J;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001666;000226;T210K;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001667;000226;T210L;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001668;000226;T210M;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001669;000226;T210N;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001670;000226;T210R;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001674;000226;T310R;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001694;000226;TP206A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001695;000226;TP206B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001696;000226;TP206C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001697;000226;TP206D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001698;000226;TP206E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001699;000226;TR182;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001700;000226;TU206A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001701;000226;TU206B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001702;000226;TU206C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001703;000226;TU206D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001704;000226;TU206E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001705;000226;TU206F;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001706;000226;TU206G;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001708;000226;U206;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001709;000226;U206A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001710;000226;U206B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001711;000226;U206C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001712;000226;U206D;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001713;000226;U206E;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001714;000226;U206F;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001715;000226;U206G;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0003324;000226;T-50;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0003327;000226;404;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004128;000226;525B;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004189;000226;680;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004224;000226;LC42-550FG;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004225;000226;LC41-550FG;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004281;000226;510;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004505;000226;525C;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004567;000226;T240;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0004760;000226;680A;TEXTRON AVIATION, INC. DBA TEXTRON AVIATION SERVICE;TEXTRON WICHITA;Avião
0001782;000012;O-235-C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001783;000012;O-235-C1;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001785;000012;O-235-C1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001787;000012;O-235-C2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001792;000012;O-235-E2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001802;000012;O-235-H2C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001807;000012;O-235-L2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001808;000012;O-235-L2C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001812;000012;O-235-N2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001813;000012;O-235-N2C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001824;000012;O-290-D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001825;000012;O-290-D2;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001829;000012;O-320-A1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001830;000012;O-320-A1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001831;000012;O-320-A2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001832;000012;O-320-A2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001834;000012;O-320-A2D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001835;000012;O-320-A3A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001836;000012;O-320-A3B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001838;000012;O-320-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001839;000012;O-320-B1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001840;000012;O-320-B2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001841;000012;O-320-B2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001842;000012;O-320-B2C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001843;000012;O-320-B3A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001844;000012;O-320-B3B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001846;000012;O-320-C1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001847;000012;O-320-C1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001851;000012;O-320-C3A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001852;000012;O-320-C3B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001859;000012;O-320-D2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001860;000012;O-320-D2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001865;000012;O-320-D2J;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001866;000012;O-320-D3G;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001872;000012;O-320-E2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001875;000012;O-320-E2D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001877;000012;O-320-E2G;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001878;000012;O-320-E2H;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001879;000012;O-320-E3D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001883;000012;O-320-H2AD;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001889;000012;IO-320-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001894;000012;IO-320-C1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001897;000012;IO-320-E1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001898;000012;IO-320-E1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001902;000012;LIO-320-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001903;000012;LIO-320-C1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001911;000012;AEIO-320-E1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001913;000012;AEIO-320-E2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001917;000012;O-360-A1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001918;000012;O-360-A1AD;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001920;000012;O-360-A1D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001922;000012;O-360-A1F6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001923;000012;O-360-A1F6D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001932;000012;O-360-A2F;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001933;000012;O-360-A2G;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001935;000012;O-360-A3A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001938;000012;O-360-A4A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001940;000012;O-360-A4G;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001941;000012;O-360-A4J;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001942;000012;O-360-A4K;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001943;000012;O-360-A4M;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001949;000012;O-360-C1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001951;000012;O-360-C2A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001955;000012;O-360-C1E;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001956;000012;O-360-C2E;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001961;000012;O-360-E1A6D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001967;000012;LO-360-E1A6D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001972;000012;HO-360-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001973;000012;HO-360-B1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001974;000012;IO-360-A1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001975;000012;IO-360-A1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001976;000012;IO-360-A1B6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001977;000012;IO-360-A1B6D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001979;000012;IO-360-A1D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001983;000012;IO-360-A2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001985;000012;IO-360-A3B6D;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001987;000012;IO-360-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001991;000012;IO-360-B1E;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0001997;000012;IO-360-B4A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002000;000012;IO-360-C1C;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002001;000012;IO-360-C1C6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002003;000012;IO-360-C1E6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002018;000012;HIO-360-A1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002019;000012;HIO-360-B1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002020;000012;HIO-360-B1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002021;000012;HIO-360-C1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002022;000012;HIO-360-C1B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002023;000012;HIO-360-D1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002026;000012;HIO-360-F1AD;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002033;000012;AEIO-360-A1B6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002039;000012;AEIO-360-B2F;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002043;000012;AEIO-360-B1G6;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002044;000012;AEIO-360-H1A;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002071;000012;GO-435-C2;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002074;000012;GO-435-C2B;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002075;000012;GO-435-C2B1;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002076;000012;GO-435-C2B2;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002080;000012;GO-435-D1;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002091;000012;O-540-A1A5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002092;000012;O-540-A1B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002093;000012;O-540-A1C5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002095;000012;O-540-A1D5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002097;000012;O-540-A3D5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002103;000012;O-540-B1B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002104;000012;O-540-B1D5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002105;000012;O-540-B2A5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002106;000012;O-540-B2B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002107;000012;O-540-B2C5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002109;000012;O-540-B4B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002111;000012;O-540-E4A5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002112;000012;O-540-E4B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002115;000012;O-540-F1B5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
0002116;000012;O-540-G1A5;TEXTRON LYCOMING, AVCO CORPORATION;LYCOMING;Motor Aeronáutico
